SE_Filename	BNC_Filename	Rand.	Concordance1	Concor-dance2	Concordance3	Lemma	‘	NOT	Tense	Voice	?	Time reference	Continuous	Repeated	Extra function	Comment	Annotator
filename#626	STH5	3395		's he doing		do	c		present	A	q	present	yes	no			E
filename#965	S3U3	3394		was er showing		show			past	A		past	yes	yes			E
filename#403	SLSS	3389		'm I'm saying		say	c		present	A		present	no	no			E
filename#792	SXH5	3388		's fraying		fray	c		present	A		general	yes	no			E
filename#1089	S6Q6	3388		're basing		base	c		present	A		general	yes	no			E
filename#926	S2XV	3385		's a guy talking		talk	c		NOT progressive	A		present	yes	no			E
filename#916	S2QU	3385		's just like pretending		pretend	c		NOT progressive	A		present	yes	no			E
filename#512	SPXW	3385		're just keeping		keep	c		present	A		present	yes	no			E
filename#327	SJSC	3383		'm just saying		say	c		present	A		present	no	no			E
filename#893	S2AJ	3382		was dying		die			past	A		past	yes	no			E
filename#489	SN59	3378		is just sitting		sit			present	A		present	yes	no			E
filename#1174	S8CW	3378		'm looking		look	c		present	A		present	yes	no			E
filename#1173	S8CV	3378		is nearly at breaking		break			NOT progressive	A		present	yes	no			E
filename#228	SF8D	3376		're so busy talking		talk	c		NOT progressive	A		present	yes	no			E
filename#629	STKV	3375		's still three months' travelling		travel	c		NOT progressive	A		present	yes	no			E
filename#500	SPHJ	3375		were eating		eat			past	A		past	yes	yes			E
filename#266	SHC8	3374		was living		live			past	A		hypothetical	yes	no			E
filename#908	S2KP	3372		're going		go	c		present	A		general	no	no			E
filename#1066	S575	3370		was used to seeing		see			NOT progressive	A		past	yes	no			E
filename#724	SVR6	3370		was er		NA			NOT progressive	A		past	yes	no			E
filename#564	SQ6L	3368		was saying		say			past	A		past	no	no			E
filename#776	SW6K	3368		was looking		look			past	A		past	yes	no	framing		E
filename#1008	S4TV	3367		was someone was racing		race			past	A		past	yes	no			E
filename#762	SWTX	3367		's being		be	c		present	A		present	yes	yes			E
filename#417	SMEB	3366		was helping		help			past	A		past	yes	no			E
filename#193	SFCW	3366		was mm noticing		notice		n	past	A		past	no	no			E
filename#683	SUWR	3365		's fucking		fuck	c		NOT progressive	A		present	yes	no			E
filename#562	SQ37	3365		were charging		charge			past	A		past	yes	yes			E
filename#1125	S7KD	3364		'm looking		look forward	c		present	A		present	yes	no			E
filename#181	SEZ2	3362		'm never going		go	c		GOING TO	A		present	yes	no			E
filename#544	SQPN	3358		's living		live	c		present	A		present	yes	no			E
filename#454	SNCG	3355		's pointing		point	c		present	A		general	unclear	no			E
filename#478	SNXL	3354		's not paying		pay	c	n	present	A		present	yes	no			E
filename#371	SKRC	3353		'm just being		be	c		present	A		present	yes	no			E
filename#732	SVZB	3353		's having		have	c		present	A		present	yes	no			E
filename#1043	S5PW	3351		're coming		come	c		present	A		present	yes	no			E
filename#571	SQ93	3350		'm going		go	c		GOING TO	A		present	yes	no			E
filename#898	S2C9	3348		wasn't coming		come	c	n	past	A		past	no	no			E
filename#1159	S72E	3340		was spelling		spell			past	A		past	yes	no			E
filename#1122	S7JG	3338		'm having		have	c		present	A		present	yes	no			E
filename#371	SKRC	3335		was talking		talk			past	A		past	yes	no			E
filename#1131	S7NH	3334		was like saying		say			past	A		past	no	no			E
filename#579	SRGA	3333		're doing		do	c		present	A		present	yes	yes			E
filename#645	STW7	3331		was showing		show			past	A		past	yes	no			E
filename#458	SNCR	3328		're presenting		present	c		present	A		unclear	yes	no			E
filename#261	SHAZ	3326		's like saying		say	c		NOT progressive	A		present	yes	no			E
filename#965	S3U3	3325		's gone from being		be	c		NOT progressive	A		present	yes	no			E
filename#1129	S7MF	3323		're going		go	c		GOING TO	A		present	yes	no			E
filename#736	SV2V	3321		's er		NA	c		NOT progressive	A		present	yes	no			E
filename#512	SPXW	3320		is is ensuring		ensure			NOT progressive	A		present	yes	no			E
filename#1126	S7KK	3320		was quite funny really going		go			NOT progressive	A		past	yes	no			E
filename#945	S3C6	3320		'm thinking		think	c		present	A		present	yes	no			E
filename#534	SP9F	3317		're doing		do	c		present	A		present	yes	yes			E
filename#1216	S9F9	3316		're not going		go	c	n	present	A		future	no	no			E
filename#742	SV5R	3314		is just making		make			NOT progressive	A		present	yes	no			E
filename#461	SNG4	3312		was actually crying		cry			past	A		past	yes	no			E
filename#305	SJBX	3311		's only spitting		spit	c		present	A		present	yes	no			E
filename#1100	S632	3311		are you fucking kidding		kid			present	A	q	present	yes	no			E
filename#1094	S6W8	3310		was gonna say er		NA			GOING TO	A		past	yes	no			E
filename#1037	S5HT	3310		'm barring		bar	c		present	A		future	no	no			E
filename#822	SYED	3309		wasn't going		go	c	n	GOING TO	A		past	yes	no			E
filename#479	SNYG	3306		were on television being		be			NOT progressive	A		past	yes	no			E
filename#549	SQTU	3306		was thinking		think			past	A		past	no	no			E
filename#882	SZVC	3306		're not singing		sing	c	n	present	A		present	no	no		reported speech	E
filename#1243	S954	3305		been like writing talking		write			perfect	A		past	yes	yes			E
filename#1243	S954	3305		been like writing talking		talk			perfect	A		past	yes	yes			E
filename#732	SVZB	3305		was texting		text			past	A		past	yes	no			E
filename#815	SX2V	3305		was doing		do			past	A		past	yes	no			E
filename#721	SVPK	3303		was going		go			past	A		past	yes	no			E
filename#923	S2U9	3302		'm not joking		joke	c	n	present	A		present	yes	no			E
filename#284	SHTW	3302		were all wearing		wear			past	A		past	yes	no			E
filename#798	SXK5	3290		's what I was telling		tell	c		past	A		past	no	no			E
filename#361	SKJ6	3288		was thinking		think			past	A		past	yes	no			E
filename#209	SFRW	3288		's saying		say	c		present	A		general	no	no			E
filename#252	SG3Q	3285		was thinking		think			past	A		past	no	no			E
filename#772	SW4Z	3285		are you looking		look			present	A	q	present	yes	no			E
filename#945	S3C6	3283		's going		go	c		present	A		present	yes	no			E
filename#182	SE2A	3283		was telling		tell			past	A		past	yes	no			E
filename#298	SH63	3282		was being		be			past	A		past	yes	no			E
filename#282	SHSL	3281		be working		work			modal	A		future	yes	yes			E
filename#957	S3RN	3280		were actually sitting		sit			past	A		past	yes	no			E
filename#717	SVNL	3280		'm not taking		take	c	n	present	A		unclear	no	no			E
filename#620	STDN	3277		's going		go	c		GOING TO	A		present	yes	no			E
filename#1129	S7MF	3275		're going		go	c		GOING TO	A		present	yes	no			E
filename#1053	S5XD	3275		's having babies or settling		have	c		present	A		present	yes	no			E
filename#1238	S9ZU	3274		is he saying		say			present	A	q	present	yes	no			E
filename#607	SR7C	3270		are doing		do			present	A	q	future	yes	no			E
filename#587	SRNC	3268		'm just just thinking		think	c		present	A		present	no	no			E
filename#278	SHLT	3265		be doing		do			modal	A		present	yes	yes			E
filename#568	SQ68	3264		is he telling		tell			present	A	q	present	yes	no		reported speech	E
filename#169	SEM7	3264		wasn't getting		get	c	n	past	A		past	yes	no			E
filename#239	SGMQ	3262		're going		go	c		GOING TO	A		present	yes	no			E
filename#1123	S7JH	3261		's learning		learn	c		present	A		present	yes	yes			E
filename#1183	S8NX	3260		am staying		stay			present	A		future	yes	no			E
filename#1047	S5RP	3259		was no one else coming		come			NOT progressive	A		past	yes	no			E
filename#715	SVLK	3258		's really fun actually working		work	c		NOT progressive	A		present	yes	no			E
filename#457	SNCP	3258		is she basing		base			present	A	q	present	unclear	no			E
filename#977	S355	3254		was going		go			past	A		past	no	no			E
filename#348	SKB5	3254		's going		go	c		GOING TO	A		present	yes	no			E
filename#1009	S4T3	3253		'm telling		tell	c		present	A		present	no	no			E
filename#822	SYED	3252		's coming gravy's coming		come	c		present	A		present	yes	no			E
filename#722	SVP4	3250		being a pain about getting		be			present	A		present	yes	yes			E
filename#1117	S7FU	3243		were looking		look for			past	A		past	yes	no			E
filename#427	SMME	3242		'm just going		go	c		present	A		hypothetical	no	no			E
filename#228	SF8D	3242		are going and doing		go			present	A		general	yes	yes			E
filename#902	S2FQ	3239		's holding		hold	c		present	A	q	present	yes	no			E
filename#676	SUUE	3234		was just reading		read			NOT progressive	A		past	yes	no			E
filename#767	SWWZ	3233		was being		be			past	A		past	yes	no			E
filename#289	SHXX	3232		is ridiculous they started laughing		laugh			NOT progressive	A		present	yes	no			E
filename#626	STH5	3228		is good to be having		have			NOT progressive	A		general	yes	no			E
filename#743	SV8E	3227		're not doing		do	c	n	present	A		future	yes	no			E
filename#1024	S46Q	3225		were always beating		beat			past	A		past	yes	yes		past habit	E
filename#672	SUPB	3225		be the old person knocking		knock			modal	A		future	no	no			E
filename#1122	S7JG	3224		is growing		grow			present	A		present	yes	no	gradual change		E
filename#364	SKL3	3221		're doing		do	c		present	A		present	yes	yes			E
filename#786	SXC6	3218		be selling		sell			modal	A		future	yes	yes			E
filename#162	SEGU	3218		's shouting		shout	c		present	A		past	yes	no		reported event	E
filename#438	SMW8	3212		's I was thinking		think	c		past	A		past	yes	no			E
filename#1101	S64H	3210		're leaving		leave	c		present	A		past	no	no			E
filename#717	SVNL	3210		be expecting		expect			modal	A		future	yes	no			E
filename#675	SUTB	3208		'm just looking		look	c		present	A		present	yes	no			E
filename#936	S27D	3208		was talking		talk			past	A		past	yes	no			E
filename#825	SYFN	3206		'm not getting setting		set	c	n	present	A		future	no	no			E
filename#371	SKRC	3205		're fleeing		flee	c		present	A		present	yes	yes			E
filename#1164	S776	3203		been hiding		hide			perfect	A		past	yes	yes			E
filename#898	S2C9	3201		was thi		think			past	A		past	no	no			E
filename#229	SGAN	3199		was just so saying		say			past	A		past	no	no			E
filename#605	SR5H	3199		are we going		go			GOING TO	A		present	yes	no			E
filename#729	SVXP	3196		're not going		go	c	n	GOING TO	A		present	yes	no			E
filename#1245	S968	3194		'm saying		say	c		present	A		present	no	no	emphasis/shock		E
filename#262	SHBJ	3191		was saying		say			past	A		past	no	no			E
filename#843	SY2B	3190		was cooking		cook			past	A		past	yes	no			E
filename#562	SQ37	3187		was recovering		recover			past	A		past	yes	no	framing		E
filename#451	SNAS	3184		wasn't like being		be	c	n	past	A		past	yes	yes			E
filename#418	SMEG	3184		're emailing		email	c		present	A		present	yes	yes			E
filename#637	STQF	3182		was going		go			GOING TO	A		past	yes	no			E
filename#945	S3C6	3181		's coming		come	c		present	A		present	yes	no			E
filename#1228	S9VA	3181		're holding them and feeding		feed	c		present	A		general	yes	yes			E
filename#1228	S9VA	3181		're holding them and feeding		hold	c		present	A		general	yes	yes			E
filename#266	SHC8	3180		is pulling		pull apart			present	A		general	yes	no			E
filename#709	SVFH	3177		are you going		go			present	A	q	future	no	no			E
filename#984	S38F	3175		's raining		rain	c		present	A		hypothetical	yes	no			E
filename#792	SXH5	3175		is going		go			GOING TO	A		present	yes	no			E
filename#1172	S8CB	3175		be hiring		hire			GOING TO	A		modal/infinitive	yes	no			E
filename#441	SMZV	3174		's still running		run	c		present	A		present	yes	no			E
filename#249	SG2E	3173		am eating		eat			present	A		present	yes	yes			E
filename#1200	S8YL	3173		was making		make			past	A		past	yes	no			E
filename#319	SJLT	3171		be er showering		shower			catenative	A		general	yes	no			E
filename#430	SMNC	3169		's why and not being		be	c	n	NOT progressive	A		present	yes	no			E
filename#679	SUVQ	3167		's gonna be like burning		burn	c		GOING TO	A		modal/infinitive	yes	no			E
filename#710	SVHN	3165		were getting		get			past	A		past	yes	no			E
filename#1013	S4XR	3163		's hibernating		hibernate	c		present	A		general	yes	no			E
filename#610	SR8V	3162		was freaking		freak out			past	A		past	yes	no			E
filename#924	S2W4	3161		're moving		move	c		present	A		future	yes	no			E
filename#705	SVD7	3160		's a question of using		use	c		NOT progressive	A		present	yes	no			E
filename#181	SEZ2	3152		're now going		go	c		GOING TO	A		present	yes	no			E
filename#685	SUZS	3152		was physically shaking		shake			past	A		past	yes	no			E
filename#224	SF3V	3151		was just saying		say			past	A		past	no	no			E
filename#690	SU82	3151		wasn't really paying		pay	c	n	past	A		past	yes	no			E
filename#998	S4L9	3145		are you ringing		ring			present	A	q	present	yes	no			E
filename#963	S3TZ	3140		be doing		do			modal	A		hypothetical	yes	no			E
filename#838	SYWF	3138		's happy cooking		cook	c		NOT progressive	A		present	yes	no			E
filename#950	S3LE	3138		'm going		go	c		present	A		future	no	no			E
filename#1068	S59W	3137		'm going		go	c		GOING TO	A		present	yes	no			E
filename#417	SMEB	3136		were you thinking of going		think			past	A	q	past	no	no			E
filename#1101	S64H	3136		were just coming		come			past	A		past	yes	no			E
filename#846	SY4A	3135		're thinking		think	c		present	A		present	yes	no			E
filename#386	SK8T	3134		be a mixture of being		be			NOT progressive	A		modal/infinitive	yes	no			E
filename#261	SHAZ	3134		's happening		happen	c		present	A		present	yes	yes			E
filename#963	S3TZ	3134		're hearing		hear	c		present	A		present	yes	yes			E
filename#894	S2AX	3130		'm saying		say	c		present	A		present	no	no			E
filename#459	SNDW	3128		been working		work			perfect	A		past/present	yes	yes			E
filename#797	SXK4	3127		're going		go	c		GOING TO	A		present	yes	no			E
filename#427	SMME	3127		was crying		cry			past	A		past	yes	no			E
filename#803	SXPW	3127		're going		go	c		GOING TO	A		present	yes	no			E
filename#1173	S8CV	3124		's saying		say	c		present	A		past	no	no			E
filename#501	SPHU	3123		are you writing		write			present	A	q	present	yes	no			E
filename#759	SWRQ	3122		's going		go	c		GOING TO	A		present	yes	no			E
filename#797	SXK4	3119		're so annoying		annoy	c		NOT progressive	A		present	yes	no			E
filename#1227	S9UA	3117		were you doing		do			past	A	q	past	yes	no			E
filename#1144	S7SU	3115		're trying		try	c		present	A		present	yes	yes			E
filename#181	SEZ2	3111		's going		go	c		GOING TO	A		present	yes	no			E
filename#1108	S682	3110		's killing		kill	c		present	A		present	yes	no			E
filename#1102	S66A	3108		's no kneading		knead	c		NOT progressive	A		present	yes	no			E
filename#840	SYXU	3107		been drinking		drink			perfect	A		past/present	yes	yes			E
filename#371	SKRC	3105		's what I was going		go	c		GOING TO	A		past	yes	no			E
filename#892	SZ98	3099		been playing		play up			perfect	A		past/present	yes	yes			E
filename#705	SVD7	3098		is doing		do			present	A		present	yes	no			E
filename#667	SUH7	3094		is rel		NA			NOT progressive	A		present	yes	no			E
filename#355	SKGU	3093		's as simple as having		have	c		NOT progressive	A		present	yes	no			E
filename#380	SK3B	3092		'm guessing		guess	c		present	A		present	no	no			E
filename#940	S3AC	3092		's coming		come up	c		present	A		future	no	no			E
filename#739	SV4W	3092		's still working		work	c		present	A		present	yes	yes			E
filename#288	SHXJ	3090		were fucking		talk			past	A		past	yes	no			E
filename#144	SD2R	3088		was giving		give up			past	A		past	yes	no			E
filename#775	SW6A	3086		is I'm not being		be	c	n	present	A		present	yes	no	emphasis/shock		E
filename#739	SV4W	3085		'm going		go	c		GOING TO	A		present	yes	no			E
filename#833	SYTD	3083		was looking		look for			past	A		past	yes	no			E
filename#679	SUVQ	3082		was ho		NA			NOT progressive	A		past	yes	no			E
filename#807	SXR9	3082		was watching		watch			past	A		past	yes	no			E
filename#1061	S55M	3081		's talking		talk	c		present	A		unclear	no	no			E
